"Filename","Comment","nMarkers","nSpikes","nExtreme","nFinal","LI","se","lowCI","hiCI","lat","odd","even","exclusions","fmriID","fMRI_wg_whole","A_param1","A_param2","A_param3","A_param4","A_param5","A_LIest.se","A_p.interact","A_R2","A_AIC","A_BIC","B_param1","B_param2","B_param3","B_param4","B_param5","B_LIest.se","B_p.interact","B_R2","B_AIC","B_BIC","C_param1","C_param2","C_param3","C_param4","C_param5","C_LIest.se","C_p.interact","C_R2","C_AIC","C_BIC","D_param1","D_param2","D_param3","D_param4","D_param5","D_LIest.se","D_p.interact","D_R2","D_AIC","D_BIC","E_param1","E_param2","E_param3","E_param4","E_param5","E_LIest.se","E_p.interact","E_R2","E_AIC","E_BIC","F_param1","F_param2","F_param3","F_param4","F_param5","F_LIest.se","F_p.interact","F_R2","F_AIC","F_BIC","G_param1","G_param2","G_param3","G_param4","G_param5","G_LIest.se","G_p.interact","G_R2","G_AIC","G_BIC","H_param1","H_param2","H_param3","H_param4","H_param5","H_LIest.se","H_p.interact","H_R2","H_AIC","H_BIC","I_param1","I_param2","I_param3","I_param4","I_param5","I_LIest.se","I_p.interact","I_R2","I_AIC","I_BIC","J_param1","J_param2","J_param3","J_param4","J_param5","J_LIest.se","J_p.interact","J_R2","J_AIC","J_BIC","K_param1","K_param2","K_param3","K_param4","K_param5","K_LIest.se","K_p.interact","K_R2","K_AIC","K_BIC","L_param1","L_param2","L_param3","L_param4","L_param5","L_LIest.se","L_p.interact","L_R2","L_AIC","L_BIC","V137"
"114DAC1","x",23,0,0,22,0.889,0.319,0.264,1.514,"L",0.319,1.459,0,"114DAC1",0.58,106.608989311629,0.116884109104911,0.379349036910426,0.0660381451737179,-0.46030160201447,0.448208733377354,0.3,0.067380480463223,22573.7,22629.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.824094222973,0.127602069560624,0.417394532264713,0.0659962587608478,-0.458425791434153,0.44315984721798,0.3,0.0866541831810477,22499.1,22597.1,102.834334648684,1.1004300299234,-4.71849750560594,0.0660381451842982,-0.460301602043895,0.30833451290544,0.14,0.55777560039755,20078.2,21209.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.846221555403,1.66212668352532,-4.45965980594784,0.0660381451736222,-0.460301602014507,0.394612065152613,0.24,0.275665549985763,21681.2,21828.5,102.469027060584,1.43405583537668,0.127656543889511,-0.307808510049962,0.316293090949231,0.33,0.548476615499832,20150.9,21273.8,NA,102.836023702138,1.15830249548533,-4.75569685707005,0.0660381451776166,-0.460301601978464,0.279728097284766,0.1,0.636025796296933,19395.6,20599.8,102.462327259487,1.47348114628419,0.12765654389892,-0.307808510050201,0.287680756936934,0.28,0.626472602277772,19486.6,20682.2,NA,102.824073299666,0.128540043751706,0.41739269027634,0.0660381451737432,-0.460301602014449,0.443060352859388,0.3,0.0868876849205223,22497.2,22589.1,102.820016951342,0.156518967181479,0.714166912617752,0.0741508045041791,-0.516259579534168,-0.593544968287571,0.732067844234715,0.42,0.0865659459280385,22500.5,22604.7
"115DAC1","x",23,1,0,22,1.402,0.395,0.628,2.176,"L",1.51,1.294,0,NA,NA,108.266781383724,-0.157817437652589,1.65104576874847,-0.0852378672734018,-1.49334363799141,0.475240817439537,0,0.150035999358755,15656.2,15708.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.509237279207,-0.181342510411395,1.59473270679025,-0.0851619053958505,-1.49879439756325,0.468012679884208,0,0.174378752460061,15587.6,15714.9,102.469801917972,-0.0431113510057439,-0.743877107025301,-0.0852378673127961,-1.49334363792653,0.363346680293923,0,0.501795240334736,14451.7,15518.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.526558453103,-0.864956954433128,-1.54412427877038,-0.0852378672734414,-1.4933436379914,0.46234435613747,0,0.193328710442246,15529.1,15660.8,103.000599223145,-2.29261569524678,-0.0136756554564024,-0.39717483604603,0.370354666447028,0.28,0.502822073301249,14445.2,15504.8,NA,102.488867253236,-0.504996018333841,-1.2515311029318,-0.0852378673153664,-1.49334363795419,0.300594408029112,0,0.659021282220164,13500.9,14680.3,103.140228435043,-2.84547874105538,-0.0136756554415166,-0.397174836077734,0.304820557419266,0.19,0.663205723400643,13472.6,14672.8,NA,102.509274367856,-0.18386071183662,1.59392931730901,-0.085237867273414,-1.4933436379914,0.468445424343963,0,0.171898671234118,15588.5,15675.5,102.508254572086,-0.157389915603227,1.85605339428923,-0.0831964497331266,-1.54670292343536,-0.522639332320705,0.79736877149956,0.51,0.174197708697158,15589.2,15722.3
"116DAC1","x",23,0,0,23,-0.394,0.5,-1.374,0.586,"R",0.61,-1.49,0,"116DAC1",0.6,109.868311994113,-2.80001814782504,-1.75062934622673,-0.0483640031553954,-0.0380001024434065,0.515239709733982,0.94,0.286994957092147,16278.5,16331.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.363801540333,-2.79449268495856,-1.75225182050709,-0.0482496648528474,-0.0433166415829046,0.50321259193506,0.93,0.318294704177678,16167.3,16288.8,102.220959578342,0.728292938100749,0.246964480272936,-0.0483640031491502,-0.0380001024662238,0.486033609483458,0.94,0.363811207991466,16126.2,17083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.249717872928,1.16719450815228,0.892363678075112,-0.0483640031554326,-0.0380001024434283,0.469034218666262,0.94,0.407535318585913,15807.5,15943.9,102.643035756171,-1.72169416961404,0.000860456515714462,-0.213213957688917,0.494082899051245,0.67,0.365825030916648,16117.1,17067.6,NA,102.211235934707,0.940438105464265,0.682008224817718,-0.0483640032064342,-0.03800010242993,0.357690461274732,0.92,0.655437406889059,14570.5,15701.5,102.567728388851,-1.40189237829406,0.000860456534682509,-0.213213957749617,0.363498554123197,0.56,0.656746616601147,14559.6,15684,NA,102.363834551309,-2.79661185431362,-1.7511014039515,-0.0483640031553811,-0.0380001024434051,0.507493130789015,0.94,0.306392554983716,16205.8,16290.9,102.383026409316,-2.9404491907365,-3.22512571273274,-0.0866950496027431,0.248582404481537,2.94537669144123,0.836368376598063,0,0.321365481221956,16156.7,16284.7
"117DAC1","x",23,0,0,23,1.726,0.49,0.766,2.687,"L",1.386,2.098,0,NA,NA,105.280041202861,1.90898655184483,1.01523129322864,0.0243198045681885,-2.12060493786369,0.70954865501272,0,0.173943649646632,18853.1,18906.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.905531461679,1.90926149954953,1.06633190758719,0.0241850658406401,-2.10311070936914,0.674079368847283,0,0.254871664036399,18580.1,18709.8,101.744503592377,2.11008856180345,-1.98949839600795,0.0243198045387337,-2.12060493783252,0.554385810041358,0,0.494413253276293,17683.3,18745.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.910941232585,1.45061279964385,-3.59150654811514,0.0243198045681457,-2.12060493786379,0.665279164901181,0,0.271919642295096,18518.5,18654,101.776736162808,-0.0972881580746059,0.392692899648005,-1.67781357039003,0.564984517288652,0,0.49244254092464,17692.8,18748.4,NA,101.856044314226,2.35372192684604,-2.82860612632473,0.0243198045598173,-2.12060493786931,0.417370279966692,0,0.713440697735137,16167.2,17351.9,101.850048197089,0.0705172770827423,0.392692899662352,-1.67781357037091,0.426993172796873,0,0.710096149632186,16197.5,17375.2,NA,101.905455704771,1.91883999035008,1.07125539355433,0.0243198045681561,-2.12060493786369,0.687960365693582,0,0.221428849622742,18691.8,18779.8,101.903754008333,2.05413859810002,2.707908669434,0.0277397503606842,-2.39284421516099,-3.28299767338115,1.15456834769214,0,0.256872829093759,18573.9,18709.6
"118DAC1","x",23,3,0,22,1.573,0.242,1.099,2.048,"L",1.67,1.477,0,NA,NA,92.6824002059825,-1.23153030910855,1.6790732922376,-0.261929100000163,-1.55174019143471,0.820887336857132,0.06,0.0414285390495819,10954.3,11002.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.6144125724388,-1.24546483660802,1.83252959371899,-0.263048809871736,-1.51939043004961,0.802071860141094,0.06,0.0812030577568514,10885.8,10970.6,97.5892502974317,-4.33641538855566,2.15588454352081,-0.261929099998501,-1.55174019143136,0.349929017947283,0,0.825050303911604,8386.5,9443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.6498289280953,-2.233135824942,1.02809379663136,-0.26192910000025,-1.55174019143469,0.766901329447306,0.04,0.159704074393144,10749.6,10874.5,97.5547552459598,-0.267568984564289,0.0592260392052251,-1.50695699795269,0.363445764696307,0,0.819377030428719,8435.8,9479.6,NA,100.206877277198,-6.98410744736011,1.03550079635616,-0.261929099969696,-1.55174019144463,0.287154175976735,0,0.88218962195115,7762.3,8891.8,100.076471738034,-0.397435469291354,0.0592260392119914,-1.50695699796761,0.311965433364362,0,0.866921865331028,7954.3,9058.9,NA,96.6138397866943,-1.22894447892963,1.83316566513892,-0.261929100000132,-1.55174019143468,0.802794249765089,0.05,0.0792074800732149,10888.3,10967.7,96.6118444346705,-1.19576485400649,2.38684508327103,-0.257912510422424,-1.61879106497354,-1.1086314576157,1.43081312554136,0.44,0.0809725125145286,10887.2,10977.4
"119DAC1","x",23,2,0,22,2.768,0.491,1.805,3.73,"L",2.205,3.33,0,NA,NA,108.689329854506,1.20621544649746,2.76645022622289,0.273377471513379,-3.05010904726786,0.435612923182111,0,0.153221216518555,21912.6,21968.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.563815583921,1.21553557769378,2.75480821394396,0.273530576821807,-3.06337746073975,0.425569704226661,0,0.190341470000728,21759.6,21881.9,102.558876683485,0.12345141670897,-0.0745245983471517,0.273377471513584,-3.05010904728337,0.357047399292188,0,0.429979583993537,20685.8,21783.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.575326089894,0.691910472821019,-0.20262346742844,0.273377471513409,-3.05010904726783,0.412222775208063,0,0.240194158422674,21540.6,21682.8,102.198448739191,1.54815319557272,0.90358827503169,-2.8594485283908,0.362479882442726,0,0.432607563945512,20681.9,21859.5,NA,102.551459669321,0.330063376638492,-0.705443213596512,0.273377471512917,-3.05010904726847,0.300935444799245,0,0.595064969857714,19516.1,20786.4,102.212704066345,1.46644242567226,0.903588275029912,-2.85944852839526,0.306974286376523,0,0.593069987169502,19532.3,20796.3,NA,102.563891894672,1.20905853456763,2.75395823971242,0.273377471513389,-3.05010904726785,0.430922871562893,0,0.169694809043333,21842.4,21931.5,102.561530845302,1.28688508044515,3.54518914121419,0.278100251469216,-3.20611308038732,-1.58064012249617,0.724368853929941,0.03,0.191260761395023,21756.8,21886
"120DAC1","x",23,3,0,22,1.449,0.509,0.451,2.446,"L",0.622,2.276,0,NA,NA,109.003306448251,3.63268458538872,8.05836875836859,0.19140145063637,-2.23037255929236,0.631974097729097,0,0.216379162037047,20610.4,20664.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.566319562338,3.60347832485226,8.01186332890107,0.191404325171917,-2.23054567059368,0.620447450165121,0,0.242938054690308,20506.7,20601.7,102.72720782776,-1.61117833131628,-4.01497968476905,0.19140145074233,-2.23037255927657,0.493567147370033,0,0.520913307363548,19294.6,20394.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.731273749722,-1.38398509756685,-3.4227240153737,0.191401450636472,-2.23037255929237,0.601775795580957,0,0.287817906455031,20331.2,20474,102.998031868259,-1.36172608547539,0.663932882344973,-2.1246113988273,0.49911750358811,0,0.521431637249749,19290.5,20384.4,NA,102.733463203591,-1.86511826817133,-4.09417090041862,0.191401450636233,-2.23037255929527,0.387082114094988,0,0.705335493026397,17850.1,19043.8,102.913934869526,-1.03320909631111,0.663932882374435,-2.12461139916527,0.39092749982693,0,0.706417051444509,17844.9,19075.9,NA,102.566320973977,3.60339220670303,8.01186588537159,0.191401450636428,-2.23037255929241,0.620360171228007,0,0.243150666346701,20504.9,20593.9,102.57208854518,3.53934493649439,7.35699519246638,0.179866378740259,-2.10227922245543,1.30973435213604,1.03638935307065,0.21,0.24308935051292,20507.1,20608.2
"121DAC1","x",23,2,0,23,3.018,0.33,2.372,3.665,"L",3.041,2.994,0,NA,NA,110.362727412152,0.597635608093996,6.96800362824909,-0.297708084528773,-3.12769264131626,0.452824429310664,0,0.264904949619087,16692.4,16745.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.606063045968,0.606791877673053,6.96887958308369,-0.297693971396073,-3.13692075829707,0.438111080282614,0,0.310250436101957,16522.6,16647.5,102.62961271855,0.442877476077016,2.62452705526108,-0.297708084511286,-3.12769264136463,0.423381165835106,0,0.355747999856243,16465.2,17385.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.649949367251,-0.144860423362139,1.74350166969307,-0.297708084528632,-3.12769264131622,0.43410519556626,0,0.322697507230872,16475,16614,102.36008190189,1.3174889172698,0.359368574936941,-2.989256009628,0.435384370029767,0,0.350759496321818,16485.4,17399.6,NA,102.631187957089,0.0833333209612366,2.10419496544235,-0.297708084530046,-3.12769264135309,0.360679013969271,0,0.532443117723723,15602,16630.2,102.331688660736,1.43457764859529,0.359368574942156,-2.98925600963995,0.371256263015686,0,0.527928789676944,15630,16668.4,NA,102.606075035488,0.60181109987197,6.96834501043248,-0.297708084528786,-3.12769264131623,0.446670708715615,0,0.282919926984823,16622.8,16709.1,102.59961536181,0.680701531363715,7.74341017227627,-0.284799857166326,-3.28473523853412,-1.54890874549396,0.714187665411144,0.03,0.311205328883401,16519.8,16650.8
"122DAC1","x",23,3,0,22,3.96,0.548,2.886,5.034,"L",3.265,4.656,0,NA,NA,104.970769601954,-1.29034025250049,5.91522986660931,-0.0841500763002039,-3.58046890930867,0.555770401930629,0,0.163873602602288,13838.4,13889.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.359183920554,-1.3015128856125,5.89945971325695,-0.0841376998793485,-3.61861059800269,0.542601887894524,0,0.201125701506559,13744.1,13872.3,101.357996682878,0.645104582448822,4.69856476879036,-0.0841500763003535,-3.58046890930898,0.380752011257518,0,0.606318351379,12328.6,13336.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.361093098461,-0.385407702934359,4.41361758978957,-0.0841500763002191,-3.58046890930865,0.54151509711477,0,0.203690500703067,13734,13844.5,101.504688404976,-0.617803967306956,0.753472907841317,-3.74906239911964,0.38730536635082,0,0.607368227532521,12335.5,13423.1,NA,101.360967699874,0.641131526900639,4.63831978037776,-0.0841500762995152,-3.5804689093139,0.358109865792376,0,0.651748231794301,12077,13204.7,101.507564494702,-0.632258473948056,0.753472907841031,-3.74906239911891,0.367733626065169,0,0.646047405552671,12115.7,13261,NA,101.359189477894,-1.31941272519044,5.89962866942867,-0.0841500763002382,-3.58046890930866,0.549805402599451,0,0.179121719900106,13796,13877.7,101.357541996669,-1.20800982548227,6.98471829540669,-0.0808547050291267,-3.80589132486444,-2.16988279370094,0.909851255279565,0.02,0.202883385000148,13740.3,13874.6
"123DAC1","x",23,1,0,23,3.323,0.547,2.251,4.395,"L",3.301,3.348,0,NA,NA,116.084631687973,3.11092707639599,0.509664342577437,-0.015838399139972,-3.19189922508311,0.436982125232674,0,0.456742743412218,25337.1,25393.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103.910755017399,3.0761434484395,0.457483843373405,-0.0161448669869556,-3.15406837708779,0.407954057531982,0,0.525746821265095,24806,24953.5,103.977554673099,-3.05885917063335,-10.5205948352771,-0.0158383991825164,-3.19189922506774,0.542167973946717,0,0.162251419381709,27160.1,27939.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103.998306661787,-3.976100691811,-10.996265618594,-0.0158383991399879,-3.19189922508312,0.413835093061322,0,0.51190921055696,24920.2,25068.9,103.729678186677,0.843754902469096,0.591187663132108,-2.73284399769964,0.556172055099092,0,0.148429223847175,27222.6,27986.5,NA,103.978070305098,-3.81916552350665,-11.1297186801381,-0.0158383991338187,-3.19189922507807,0.351862449265367,0,0.647148617471107,23785.9,24914.5,103.722610631596,0.850586477479389,0.591187663121166,-2.73284399771014,0.36492542271825,0,0.633384636424142,23933.1,25032.6,NA,103.910600371338,3.09514840391749,0.457742441737364,-0.0158383991399948,-3.1918992250831,0.431594460073759,0,0.469118363057038,25244.5,25337.6,103.90481545138,3.23586044247897,2.20660399581226,-0.00426636375041491,-3.47338287378541,-3.49836801413436,0.69101233937811,0,0.528710498500227,24781.8,24933.4
"124DAC1","x",23,2,0,21,3.252,0.565,2.144,4.359,"L",2.278,4.323,0,NA,NA,107.869397022885,-1.17224899909046,-6.23494464315668,-0.140442473491715,-3.13525626101265,0.526178591504606,0,0.145239097988522,24639.9,24695.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.800404962589,-1.17331955457045,-6.23114663437246,-0.140415012296794,-3.13903949040257,0.525252557822606,0,0.146641302134117,24632.9,24726.8,102.719367481504,-1.68652573055728,-9.03540501419304,-0.140442473397414,-3.13525626123937,0.410309425836718,0,0.479251588497083,22984.7,24167.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.809201256582,-2.3839005470862,-9.07155318930849,-0.140442473491668,-3.13525626101258,0.515604230585389,0,0.177685572034558,24504.2,24645.9,101.972308988377,3.17560271563967,0.474735769359721,-2.7504454555581,0.423374940273601,0,0.465100154539301,23082.1,24256.5,NA,102.72074541801,-1.77747242144262,-9.20464429427724,-0.140442473460776,-3.13525626099627,0.376153906800347,0,0.562340742038896,22354.6,23603.1,101.984974262075,3.12408535953932,0.474735769352218,-2.75044545556734,0.389363696090004,0,0.547589071389307,22475.3,23714.4,NA,102.800418689811,-1.17521070434305,-6.23114650417018,-0.140442473491745,-3.13525626101261,0.52534142797597,0,0.14633344585843,24633.3,24720.9,102.799915640566,-1.10623992070758,-5.47717030949073,-0.139436361396169,-3.27319970233156,-1.50795291434102,0.900604024265264,0.09,0.14706081239867,24632.1,24732.2
"125DAC1","x",23,2,0,23,2.571,0.551,1.491,3.651,"L",2.172,3.006,0,NA,NA,108.697940954807,-1.01848781662744,-0.562895091064053,-0.091375895732461,-2.88469598354655,0.414435310566955,0,0.20684344169872,16451.3,16504.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.409762021353,-1.01706629193536,-0.581930824828818,-0.0913762200745526,-2.87752030603844,0.409095543152755,0,0.225266342945494,16386.6,16485.4,102.390052666409,-0.567449552416516,-1.33396583600071,-0.0913758957321419,-2.88469598354663,0.35501009565965,0,0.416526203344464,15761.7,16871.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.410527252443,-0.0669028593199175,-0.717979446577718,-0.0913758957324307,-2.88469598354654,0.403184348880084,0,0.247429344990967,16310.6,16438.1,101.932728860233,2.02331996901828,0.535541922101866,-2.82273157104426,0.36354941015126,0,0.414876027629185,15768.6,16871.8,NA,102.392666973412,-0.261524719170576,-1.43804443307298,-0.091375895732482,-2.88469598354668,0.289530859165333,0,0.611912488031712,14641.9,15844.6,101.915505513466,2.10996655179885,0.535541922101271,-2.82273157104424,0.296618706593847,0,0.610490480327263,14651.1,15847.6,NA,102.409760412505,-1.01347371311647,-0.581687327543052,-0.0913758957324192,-2.88469598354659,0.411423718507064,0,0.216356383782594,16414.6,16491.1,102.39966496398,-0.856620775720601,1.11658480897187,-0.0711824058228372,-3.19840246152332,-3.39698074985837,0.672634557354365,0,0.232041897711159,16363.1,16467.7
"126DAC1","x",23,5,0,22,-2.119,0.545,-3.187,-1.051,"R",-2.706,-1.532,0,"126DAC1",-0.21,113.744991698975,-1.33126239137971,2.33306706098352,0.142667956714266,2.11530086477704,0.587656567866939,0,0.306116292116989,16429.8,16482.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.22713621881,-1.26111496952001,2.51254211447503,0.142315899481653,2.14633701943853,0.566907542003406,0,0.352963228282207,16259.9,16388.6,102.06034927608,0.0658327414034567,2.58050113315479,0.142667956695058,2.11530086476498,0.535177095238264,0,0.422908078111927,16136.7,17270.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.206047560147,0.54865724857939,3.38916412238568,0.142667956714317,2.11530086477702,0.544023556990179,0,0.403671768330245,16056,16193.3,102.370514896987,-1.32669259366978,-0.283658850276099,1.94008427302011,0.544799038285626,0,0.420805850458947,16142.4,17254.5,NA,102.079248607651,-0.18908733567032,2.5693113128419,0.142667956714243,2.11530086477695,0.32158275797069,0,0.791629866449348,13591.9,14842.4,102.367766331064,-1.24519375316016,-0.283658850274086,1.94008427301166,0.327982723821012,0,0.790080183338413,13609.4,14852.5,NA,102.226949432638,-1.2447476839402,2.51430385415206,0.142667956714215,2.11530086477703,0.568835610370019,0,0.348036155829697,16271.9,16358.9,102.228797882641,-1.35008370909024,1.49044660294845,0.138993444082113,2.3242050322899,2.04405900296727,0.971961713891255,0.04,0.353881242075868,16257.3,16392.1
"127DAC1","x",23,2,0,23,2.947,0.473,2.02,3.874,"L",2.821,3.084,0,NA,NA,113.257715702153,1.11772504704986,-1.67635646128936,1.40754695794405,-2.53626229293136,0.434720192223472,0,0.293418680886362,20278.1,20332.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.130628583987,1.06553388740245,-1.79971528376814,1.4068432561892,-2.51525606070995,0.406909147187631,0,0.379991166407763,19859.4,20000.8,101.701648358659,8.72415197280078,8.75779937636805,1.40754695789728,-2.53626229292427,0.413291734708874,0,0.359984690494664,20066.3,20852.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.752487779556,8.50106593574492,8.65421685842896,1.40754695794412,-2.53626229293136,0.359727568482333,0,0.515131057579144,19059,19203.5,101.722079963134,1.53640463275274,1.87703472122218,-2.24119558925668,0.422848906447706,0,0.348338099003528,20123.5,20900.1,NA,101.695461396215,8.79962121589887,8.92208574697425,1.40754695797705,-2.53626229293724,0.287571405091014,0,0.690137998792647,17759.2,18905.2,101.760094102445,1.37477500567934,1.87703472122685,-2.24119558924421,0.296980573504535,0,0.678554026101594,17877.4,19014.9,NA,102.130344704089,1.07511766440056,-1.80272651616334,1.40754695794406,-2.53626229293136,0.42117032525062,0,0.335350854337294,20077.7,20168.9,102.112387929263,1.18791856847172,-0.654239444852321,1.44332581446154,-2.7600447384007,-2.2910004232706,0.679410554906295,0,0.381964252495232,19850,19997.5
"128DAC1","x",23,0,0,22,4.031,0.771,2.52,5.543,"L",5.45,2.612,0,NA,NA,113.69134673848,2.61100571782894,2.25175615410524,-0.128736003831802,-4.30030591936149,0.549431406181595,0,0.225853852846333,18230.6,18284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.91134378148,2.60084359163229,2.2221181771169,-0.129365495154024,-4.23371175655583,0.531894177338774,0,0.273179843384407,18060.1,18193.3,102.794997732611,1.87777079013125,6.5996113264023,-0.128736003842211,-4.30030591903489,0.488537571301448,0,0.38641057759724,17724.8,18717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.87937192027,2.03619676449952,6.71504214418987,-0.128736003831821,-4.30030591936146,0.523955058330089,0,0.294218937724306,17978.4,18116.1,102.120581487458,3.1537842976516,1.00891333064287,-4.97582731235933,0.495942368674096,0,0.377825231678577,17760.9,18734.8,NA,102.807679345874,1.0319170919169,6.23442305374555,-0.128736003830303,-4.30030591934802,0.368473855429993,0,0.650943858878327,16174.6,17367.9,101.969049721688,3.79211631266568,1.00891333065499,-4.97582731234187,0.375350691001147,0,0.643610902094229,16231.6,17417.1,NA,102.911043046062,2.63077238718585,2.22426521118639,-0.128736003831828,-4.30030591936146,0.540120161233445,0,0.249997513148146,18140.1,18225.5,102.889877530181,2.82487096686596,4.55214992205358,-0.0864494684444412,-4.67996573147444,-4.66012926680285,0.872972834317481,0,0.280313321745501,18033.6,18174
"129DAC1","x",23,5,0,21,2.072,0.432,1.225,2.919,"L",2.269,1.855,0,NA,NA,112.309366984501,1.65732369719117,-1.97511323292386,-0.24638320586764,-2.37911469366081,0.493396953395311,0,0.494200242454117,17123,17176.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.817461858649,1.57672236013666,-2.07829277418475,-0.246604529093402,-2.36417757074532,0.4281149977071,0,0.61860903310909,16359,16494,101.763664318712,4.03701589903674,0.594279583563672,-0.246383205969817,-2.37911469340622,0.609862719823054,0,0.225243413233752,18369.1,18959.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.781872192087,3.54439781675951,-1.30975929292396,-0.246383205867579,-2.37911469366084,0.421931906575752,0,0.629160624750291,16283.3,16423.1,101.615454135271,0.87936360936897,0.313282833699037,-2.44597048012814,0.613143515406645,0,0.224838550751438,18372.3,18973.5,NA,101.776963079936,3.80238152306624,-0.913077813760158,-0.246383205862606,-2.37911469365349,0.292690515592546,0,0.821549239134547,14433.9,15480.2,101.589195957923,0.97563638171447,0.313282833637761,-2.44597047963247,0.296018563766849,0,0.819321789180839,14466.2,15502.8,NA,101.817342894337,1.58425513388258,-2.07741476116947,-0.246383205867676,-2.3791146936609,0.443973644357823,0,0.589403271930462,16552.6,16640.8,101.804615415828,1.70677426708818,-0.77410483453742,-0.220911700116797,-2.62428397469016,-2.60836452786296,0.707949327274816,0,0.620375008979377,16347.3,16488.3
"130DAC1","x",23,5,0,22,4.938,0.63,3.704,6.173,"L",4.661,5.216,0,NA,NA,114.141308260419,3.18584840109114,8.43169091409589,0.265251711931045,-3.95568780425241,0.894404887903285,0,0.355530730548415,17028.5,17080.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.738433694501,3.21178302299256,8.81597005350546,0.265715879554511,-4.12189205848338,0.837016260727083,0,0.434685251431951,16728.9,16859.2,101.603675222231,-5.28318293377397,3.32744319866127,0.265251711848371,-3.95568780425364,0.983273026448404,0,0.218757167985119,17577.6,18259.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.753435738138,-2.74656128512233,5.32157306184584,0.265251711931046,-3.95568780425241,0.827149928713594,0,0.447151331684909,16677.3,16810.3,102.731229245817,-4.98999463524513,1.03872990650871,-3.4319315924132,1.0027550943239,0,0.216300405963622,17584.2,18261.8,NA,101.664000013573,-3.25443578783972,5.10597854274443,0.265251712095448,-3.95568780421268,0.693885060779456,0,0.610943326547581,15996.2,16968.6,102.650490473473,-4.36603860558262,1.03872990645601,-3.43193159227582,0.710592372234391,0,0.606449063343087,16021.6,16985.1,NA,101.738663616142,3.12900521533931,8.81328992085556,0.265251711930988,-3.9556878042524,0.854405875175209,0,0.4101165024639,16820.7,16906.6,101.738972614866,3.40954448568571,11.1436937500698,0.264637585031547,-4.51734432053508,-4.65599443554538,1.42420022935413,0,0.437026800151277,16720.2,16856
